Format = Name, Type, Patch, rah, ram, ras, decd, decm, decs, I, Q, U, V, RotationMeasure, MajorAxis, MinorAxis, Orientation, ReferenceFrequency, SpectralIndex, LogarithmicSI

 , , MAIN_NCP_FIELD, 0, 0, 0.00, 90, 0, 0.00
P538C3, POINT, MAIN_NCP_FIELD, 21, 20, 59.432, 88, 35, 22.593, 0.114897, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [0.101447, -1.813067, -10.909719], true
P577C1, POINT, MAIN_NCP_FIELD, 20, 53, 33.382, 88, 35, 59.09, 0.061555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-0.060901, 2.535438, 14.576629], true
P269C1, POINT, MAIN_NCP_FIELD, 22, 0, 48.06, 87, 41, 36.385, 0.003035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-4.415575, 69.658705, 99.088678], true
PWSN4520C1, POINT, MAIN_NCP_FIELD, 22, 23, 32.689, 87, 42, 0.169, 0.011751, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 144000263.053, [-0.361068, -7.520964, -117.298966], true
PD14C1, POINT, MAIN_NCP_FIELD, 1, 32, 3.346, 84, 46, 1.717, 0.076853, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-1.153122, -1.816709, -27.462865], true
PD14C2, POINT, MAIN_NCP_FIELD, 1, 31, 58.524, 84, 46, 34.585, 0.065623, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-1.13949, -0.546426, -21.435256], true
PK192C1, POINT, MAIN_NCP_FIELD, 1, 30, 54.807, 83, 57, 25.442, 0.051243, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [6.294527, -4.677519, -102.312735], true
PK193C1, POINT, MAIN_NCP_FIELD, 0, 14, 7.778, 84, 25, 25.839, 0.05819, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [2.542301, 6.055468, -43.478901], true
PK223C1, POINT, MAIN_NCP_FIELD, 1, 25, 21.121, 84, 25, 4.566, 0.050168, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [3.427455, 5.026913, -43.478915], true
PK228C1, POINT, MAIN_NCP_FIELD, 0, 38, 15.187, 84, 47, 36.671, 0.052189, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [2.830774, 11.379408, -43.4789], true
